ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230100|20190523020757|20190523021946|709||226568726|
ODS_RE_ST_XDR_S11_HDET_H|2019052300|20190523021601|20190523021954|233||20436673|
DW_F_XDR_S1U_DNS_EUCSVTE_4G_H|2019052300|20190523021807|20190523022044|157||19603311|
ODS_RE_ST_XDR_S1MME_HDET_H|2019052300|20190523021101|20190523022044|583||302163208|
DW_RE_ST_XDR_S1U_DNS_PERF_WIDE_H|2019052223|20190523013409|20190523022114|2825||15012491|
DW_F_XDR_S1U_HTTP_EUCSVTE_4G_H|2019052300|20190523021907|20190523022130|143||2924727|
DW_F_XDR_S1U_MME_EUCSVTE_4G_H|2019052300|20190523022108|20190523022154|46||96413|
DW_F_XDR_S1U_MME_EUCSVT_4G_H|2019052300|20190523022107|20190523022422|195||54621134|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230100|20190523020256|20190523022519|1343||105710173|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230115|20190523022257|20190523022658|241||51607381|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230115|20190523022557|20190523022756|119||2317196|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_MI|201905230115|20190523022757|20190523022808|11||24398|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230115|20190523022759|20190523022848|49||168|
ODS_RE_ST_XDR_S1U_P2P_HDET_MI|201905230115|20190523022758|20190523022851|53||344258|
ODS_RE_ST_XDR_S1U_FTP_HDET_MI|201905230115|20190523022759|20190523022852|53||19227|
ODS_RE_ST_XDR_S1U_VOIP_HDET_MI|201905230115|20190523022800|20190523022855|55||375931|
ODS_RE_ST_XDR_S6A_HDET_MI|201905230115|20190523022558|20190523022858|180||3936310|
ODS_RE_ST_XDR_SGS_HDET_MI|201905230115|20190523022457|20190523022859|242||5179415|
ODS_RE_ST_XDR_S1U_MMS_HDET_MI|201905230115|20190523022756|20190523022901|65||1743|
ODS_RE_ST_XDR_S11_HDET_MI|201905230100|20190523020656|20190523022945|1369||12689134|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_BASE_H|2019052300|20190523022408|20190523023013|365||825206049|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230115|20190523022056|20190523023029|573||190991000|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230115|20190523022456|20190523023229|453||267755966|
ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230115|20190523022256|20190523023445|709||203704919|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230115|20190523021756|20190523023634|1118||100514453|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230130|20190523023758|20190523024147|229||45969813|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_H|2019052300|20190523023113|20190523024247|694||36926370|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230130|20190523024056|20190523024250|114||1967763|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230130|20190523024257|20190523024305|8||197|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_MI|201905230130|20190523024259|20190523024311|12||24393|
ODS_RE_ST_XDR_S1U_MMS_HDET_MI|201905230130|20190523024258|20190523024331|33||1832|
ODS_RE_ST_XDR_S1U_FTP_HDET_MI|201905230130|20190523024301|20190523024331|30||20962|
ODS_RE_ST_XDR_S6A_HDET_MI|201905230130|20190523024057|20190523024339|162||3942237|
ODS_RE_ST_XDR_S1U_P2P_HDET_MI|201905230130|20190523024300|20190523024400|60||320184|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230130|20190523023556|20190523024403|487||171184336|
ODS_RE_ST_XDR_S1U_VOIP_HDET_MI|201905230130|20190523024256|20190523024405|69||353788|
ODS_RE_ST_XDR_SGS_HDET_MI|201905230130|20190523023958|20190523024405|247||5007374|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_URI_H|2019052300|20190523024113|20190523024459|226||664799981|
ODS_RE_ST_XDR_S11_HDET_MI|201905230115|20190523022156|20190523024536|1420||12441333|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_EXT_H|2019052300|20190523024318|20190523024550|152||292613|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230130|20190523023956|20190523024635|399||237385380|
ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230130|20190523023756|20190523024644|528||188101194|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_TER_H|2019052300|20190523023614|20190523024713|659||37452476|
DW_RE_ST_XDR_S1U_DNS_PERF_WIDE_H|2019052300|20190523022308|20190523025440|1892||12200668|
DW_RE_ST_XDR_S1U_HTTP_PERF_WIDE_CELL_EXT_H|2019052223|20190523015920|20190523025442|3322||7277781|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230130|20190523023256|20190523025511|1335||97391133|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230145|20190523025256|20190523025627|211||41369502|
ODS_RE_ST_XDR_S11_HDET_MI|201905230130|20190523023656|20190523025713|1217||12268909|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230145|20190523025559|20190523025720|81||1733009|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230145|20190523025800|20190523025808|8||185|
